resume_hash,job_hash,hand_firm,hand_app
20525452eea1ffd76e49775063caa08227a82ade8097c66d2289b928cca5bd4d,91ffa52ffd650779a28a4cdc0716bdb4a132634a708eaaabad5dfdb42e273530,3.0,3.0
e67e049324929b6c74322e20a49a0274fdcc646b74e5c9681469bbd6bb755d92,91ffa52ffd650779a28a4cdc0716bdb4a132634a708eaaabad5dfdb42e273530,2.0,2.0
02550d11ed1fa52938e9ad56a80bdeecdeb60bd863bc034e7abdcc505a57218b,91ffa52ffd650779a28a4cdc0716bdb4a132634a708eaaabad5dfdb42e273530,3.0,3.0
49c009c62e3c4c5b720a0612887c67962b499ec43e3b582b224efe00ed3ab43d,91ffa52ffd650779a28a4cdc0716bdb4a132634a708eaaabad5dfdb42e273530,2.0,2.0
5e6d8435febc996920f19f34c791c35d2765eac0eab5008b4b9bc4021013fba8,91ffa52ffd650779a28a4cdc0716bdb4a132634a708eaaabad5dfdb42e273530,4.0,4.0
254dc1aac8eb85149831286e64625bfde5cc0a8d5829d52d7646a6ee729d42b8,91ffa52ffd650779a28a4cdc0716bdb4a132634a708eaaabad5dfdb42e273530,2.0,2.0
43493547807038bfb594a67dac7c5f49980d71437adcaf4b3ba7e9284d4cbea7,91ffa52ffd650779a28a4cdc0716bdb4a132634a708eaaabad5dfdb42e273530,2.0,2.0
3e8d4c3c7e14517d3f2f93e43f03f7a72318109e4890a5e7160792cf126f1622,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
5359de721605a74a407da7d2bd87bea802f83c49964864d114d6bfe2ef7e58d3,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
9546d207665f849e2fc237188ed61549c391f9d007bed6907b3582665f3f2dcc,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
d57991831b31afc5a8c92bd54ff2eacf272a27f468a44da540d57c07bc42e182,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
69d4fb863db3f994bab2f4d3cd1571f7ddde948d1472c8fdaa817c41d59a8705,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
ad69950970772206712390455f34ddd240f0b92fa52603bc55c4822a75f7b79a,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
b4f508cc9a361392c70c820d27c7948c7ae8c93dff0c293e18430a39cedbd4cc,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,2.0,2.0
92288a16a3546243cfe3fa0198cdb03b2b0feea557cb0423d64b872f9c8b041c,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
3bd026154cd0dc6f09b9f3f83d7ba403e4d4a3185c59257288183d356bdccb96,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
0cdb4a863d8a0bd85725f7342cd75fd220d362ad41edf348df41339b331a3ff0,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
377cd7cac0e4d28e03cdaf821ea5e8d3f0391aded052a4e18831b6527510420b,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
55a4bfc3f7c88477fcdc23193c2195206139d7d8b951ba8236c72939d72cdab2,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
f14e830a27a264664edb8fbe2809dac18c82066dc70652752f006bdba1d1822b,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
9763cf8a44a4410f5645b8fc1349fcad9f8fa048a480025b26ac9bef6c2e340c,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
fb6e94ddc903a893f993abfb9b478861705f09f73e43cc3634242223353594c8,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
1189cdb6afaa5f5674ab710640b65066322bee95dc14931aeefec010fd8861f2,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
0f0cfb3d3df47795644b9a6e4d817e126eedbaf86c57c3f335188552f5d88305,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
0413f9892f242cddf304f67974b9ee39736f00e0ecaeeeb2e932fc77c2ad0c49,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
6a0f5960543a3ef9b4c48bad11b026f7a607514023b7bf9f7377f96e5b40a279,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
8f860ced0f7613a2aca4e5f3a449adee74475dc9066e6273f9138b94968c9f06,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
65235e98a4156f2d2f3bd61f31d3dff3b4a7018fd8474d98b3ca226640be0ffe,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,3.0,3.0
4a0f33ce06d01fc83b0e72e326556646837aadea2bae6086053cfcf23d5e970c,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,2.0,2.0
982edbaf455afc42f1c1dc9308cbc2c15245716445ffd30264601beccc3d0ab5,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,6.0,6.0
20525452eea1ffd76e49775063caa08227a82ade8097c66d2289b928cca5bd4d,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,2.0,2.0
e67e049324929b6c74322e20a49a0274fdcc646b74e5c9681469bbd6bb755d92,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,5.0,5.0
02550d11ed1fa52938e9ad56a80bdeecdeb60bd863bc034e7abdcc505a57218b,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
49c009c62e3c4c5b720a0612887c67962b499ec43e3b582b224efe00ed3ab43d,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,1.0,1.0
5e6d8435febc996920f19f34c791c35d2765eac0eab5008b4b9bc4021013fba8,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,5.0,5.0
254dc1aac8eb85149831286e64625bfde5cc0a8d5829d52d7646a6ee729d42b8,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,8.0,8.0
43493547807038bfb594a67dac7c5f49980d71437adcaf4b3ba7e9284d4cbea7,aa435514d0d3244cb316f622c4c2e037af25f095c5aa5e68431a668905eecb52,8.0,8.0
3e8d4c3c7e14517d3f2f93e43f03f7a72318109e4890a5e7160792cf126f1622,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,7.0,7.0
5359de721605a74a407da7d2bd87bea802f83c49964864d114d6bfe2ef7e58d3,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,6.0,6.0
9546d207665f849e2fc237188ed61549c391f9d007bed6907b3582665f3f2dcc,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,3.0,3.0
d57991831b31afc5a8c92bd54ff2eacf272a27f468a44da540d57c07bc42e182,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,3.0,3.0
69d4fb863db3f994bab2f4d3cd1571f7ddde948d1472c8fdaa817c41d59a8705,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,2.0,2.0
ad69950970772206712390455f34ddd240f0b92fa52603bc55c4822a75f7b79a,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,2.0,2.0
b4f508cc9a361392c70c820d27c7948c7ae8c93dff0c293e18430a39cedbd4cc,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,2.0,2.0
92288a16a3546243cfe3fa0198cdb03b2b0feea557cb0423d64b872f9c8b041c,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,4.0,4.0
3bd026154cd0dc6f09b9f3f83d7ba403e4d4a3185c59257288183d356bdccb96,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,3.0,3.0
0cdb4a863d8a0bd85725f7342cd75fd220d362ad41edf348df41339b331a3ff0,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,1.0,1.0
377cd7cac0e4d28e03cdaf821ea5e8d3f0391aded052a4e18831b6527510420b,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,6.0,6.0
55a4bfc3f7c88477fcdc23193c2195206139d7d8b951ba8236c72939d72cdab2,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,2.0,2.0
f14e830a27a264664edb8fbe2809dac18c82066dc70652752f006bdba1d1822b,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,5.0,5.0
9763cf8a44a4410f5645b8fc1349fcad9f8fa048a480025b26ac9bef6c2e340c,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,4.0,4.0
fb6e94ddc903a893f993abfb9b478861705f09f73e43cc3634242223353594c8,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,5.0,5.0
1189cdb6afaa5f5674ab710640b65066322bee95dc14931aeefec010fd8861f2,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,1.0,1.0
0f0cfb3d3df47795644b9a6e4d817e126eedbaf86c57c3f335188552f5d88305,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,4.0,4.0
0413f9892f242cddf304f67974b9ee39736f00e0ecaeeeb2e932fc77c2ad0c49,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,1.0,1.0
6a0f5960543a3ef9b4c48bad11b026f7a607514023b7bf9f7377f96e5b40a279,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,1.0,1.0
8f860ced0f7613a2aca4e5f3a449adee74475dc9066e6273f9138b94968c9f06,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,3.0,3.0
65235e98a4156f2d2f3bd61f31d3dff3b4a7018fd8474d98b3ca226640be0ffe,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,3.0,3.0
4a0f33ce06d01fc83b0e72e326556646837aadea2bae6086053cfcf23d5e970c,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,7.0,7.0
982edbaf455afc42f1c1dc9308cbc2c15245716445ffd30264601beccc3d0ab5,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,9.0,9.0
20525452eea1ffd76e49775063caa08227a82ade8097c66d2289b928cca5bd4d,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,8.0,8.0
e67e049324929b6c74322e20a49a0274fdcc646b74e5c9681469bbd6bb755d92,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,6.0,6.0
02550d11ed1fa52938e9ad56a80bdeecdeb60bd863bc034e7abdcc505a57218b,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,5.0,5.0
49c009c62e3c4c5b720a0612887c67962b499ec43e3b582b224efe00ed3ab43d,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,5.0,5.0
5e6d8435febc996920f19f34c791c35d2765eac0eab5008b4b9bc4021013fba8,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,4.0,4.0
254dc1aac8eb85149831286e64625bfde5cc0a8d5829d52d7646a6ee729d42b8,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,5.0,5.0
43493547807038bfb594a67dac7c5f49980d71437adcaf4b3ba7e9284d4cbea7,a65901236893b8dbe7a391c64c77fffccd68164514d65a85076aff3a3db1012a,4.0,4.0
3e8d4c3c7e14517d3f2f93e43f03f7a72318109e4890a5e7160792cf126f1622,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
5359de721605a74a407da7d2bd87bea802f83c49964864d114d6bfe2ef7e58d3,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
9546d207665f849e2fc237188ed61549c391f9d007bed6907b3582665f3f2dcc,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
d57991831b31afc5a8c92bd54ff2eacf272a27f468a44da540d57c07bc42e182,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
69d4fb863db3f994bab2f4d3cd1571f7ddde948d1472c8fdaa817c41d59a8705,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
ad69950970772206712390455f34ddd240f0b92fa52603bc55c4822a75f7b79a,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
b4f508cc9a361392c70c820d27c7948c7ae8c93dff0c293e18430a39cedbd4cc,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
92288a16a3546243cfe3fa0198cdb03b2b0feea557cb0423d64b872f9c8b041c,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
3bd026154cd0dc6f09b9f3f83d7ba403e4d4a3185c59257288183d356bdccb96,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
0cdb4a863d8a0bd85725f7342cd75fd220d362ad41edf348df41339b331a3ff0,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
377cd7cac0e4d28e03cdaf821ea5e8d3f0391aded052a4e18831b6527510420b,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
55a4bfc3f7c88477fcdc23193c2195206139d7d8b951ba8236c72939d72cdab2,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
f14e830a27a264664edb8fbe2809dac18c82066dc70652752f006bdba1d1822b,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
9763cf8a44a4410f5645b8fc1349fcad9f8fa048a480025b26ac9bef6c2e340c,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
fb6e94ddc903a893f993abfb9b478861705f09f73e43cc3634242223353594c8,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
1189cdb6afaa5f5674ab710640b65066322bee95dc14931aeefec010fd8861f2,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
0f0cfb3d3df47795644b9a6e4d817e126eedbaf86c57c3f335188552f5d88305,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
0413f9892f242cddf304f67974b9ee39736f00e0ecaeeeb2e932fc77c2ad0c49,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
6a0f5960543a3ef9b4c48bad11b026f7a607514023b7bf9f7377f96e5b40a279,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
8f860ced0f7613a2aca4e5f3a449adee74475dc9066e6273f9138b94968c9f06,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
65235e98a4156f2d2f3bd61f31d3dff3b4a7018fd8474d98b3ca226640be0ffe,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,1.0,1.0
4a0f33ce06d01fc83b0e72e326556646837aadea2bae6086053cfcf23d5e970c,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,2.0,2.0
982edbaf455afc42f1c1dc9308cbc2c15245716445ffd30264601beccc3d0ab5,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,6.0,6.0
20525452eea1ffd76e49775063caa08227a82ade8097c66d2289b928cca5bd4d,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,3.0,3.0
e67e049324929b6c74322e20a49a0274fdcc646b74e5c9681469bbd6bb755d92,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,6.0,6.0
02550d11ed1fa52938e9ad56a80bdeecdeb60bd863bc034e7abdcc505a57218b,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,3.0,3.0
49c009c62e3c4c5b720a0612887c67962b499ec43e3b582b224efe00ed3ab43d,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,3.0,3.0
5e6d8435febc996920f19f34c791c35d2765eac0eab5008b4b9bc4021013fba8,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,3.0,3.0
254dc1aac8eb85149831286e64625bfde5cc0a8d5829d52d7646a6ee729d42b8,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,6.0,6.0
43493547807038bfb594a67dac7c5f49980d71437adcaf4b3ba7e9284d4cbea7,965230161b2b61befefa8e56821332d94a82bce31e83173b38741ae4d6384eee,5.0,5.0
3e8d4c3c7e14517d3f2f93e43f03f7a72318109e4890a5e7160792cf126f1622,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
5359de721605a74a407da7d2bd87bea802f83c49964864d114d6bfe2ef7e58d3,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
9546d207665f849e2fc237188ed61549c391f9d007bed6907b3582665f3f2dcc,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
d57991831b31afc5a8c92bd54ff2eacf272a27f468a44da540d57c07bc42e182,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
69d4fb863db3f994bab2f4d3cd1571f7ddde948d1472c8fdaa817c41d59a8705,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
ad69950970772206712390455f34ddd240f0b92fa52603bc55c4822a75f7b79a,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
b4f508cc9a361392c70c820d27c7948c7ae8c93dff0c293e18430a39cedbd4cc,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
92288a16a3546243cfe3fa0198cdb03b2b0feea557cb0423d64b872f9c8b041c,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
3bd026154cd0dc6f09b9f3f83d7ba403e4d4a3185c59257288183d356bdccb96,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
0cdb4a863d8a0bd85725f7342cd75fd220d362ad41edf348df41339b331a3ff0,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
377cd7cac0e4d28e03cdaf821ea5e8d3f0391aded052a4e18831b6527510420b,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
55a4bfc3f7c88477fcdc23193c2195206139d7d8b951ba8236c72939d72cdab2,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
f14e830a27a264664edb8fbe2809dac18c82066dc70652752f006bdba1d1822b,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
9763cf8a44a4410f5645b8fc1349fcad9f8fa048a480025b26ac9bef6c2e340c,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
fb6e94ddc903a893f993abfb9b478861705f09f73e43cc3634242223353594c8,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,7.0,7.0
1189cdb6afaa5f5674ab710640b65066322bee95dc14931aeefec010fd8861f2,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
0f0cfb3d3df47795644b9a6e4d817e126eedbaf86c57c3f335188552f5d88305,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
0413f9892f242cddf304f67974b9ee39736f00e0ecaeeeb2e932fc77c2ad0c49,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
6a0f5960543a3ef9b4c48bad11b026f7a607514023b7bf9f7377f96e5b40a279,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
8f860ced0f7613a2aca4e5f3a449adee74475dc9066e6273f9138b94968c9f06,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,1.0,1.0
65235e98a4156f2d2f3bd61f31d3dff3b4a7018fd8474d98b3ca226640be0ffe,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,8.0,8.0
4a0f33ce06d01fc83b0e72e326556646837aadea2bae6086053cfcf23d5e970c,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,9.0,9.0
982edbaf455afc42f1c1dc9308cbc2c15245716445ffd30264601beccc3d0ab5,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,8.0,8.0
20525452eea1ffd76e49775063caa08227a82ade8097c66d2289b928cca5bd4d,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,7.0,7.0
e67e049324929b6c74322e20a49a0274fdcc646b74e5c9681469bbd6bb755d92,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,7.0,7.0
02550d11ed1fa52938e9ad56a80bdeecdeb60bd863bc034e7abdcc505a57218b,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,6.0,6.0
49c009c62e3c4c5b720a0612887c67962b499ec43e3b582b224efe00ed3ab43d,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,8.0,8.0
5e6d8435febc996920f19f34c791c35d2765eac0eab5008b4b9bc4021013fba8,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,7.0,7.0
254dc1aac8eb85149831286e64625bfde5cc0a8d5829d52d7646a6ee729d42b8,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,7.0,7.0
43493547807038bfb594a67dac7c5f49980d71437adcaf4b3ba7e9284d4cbea7,dcf7004e0395b603814bdba3fec917af250d3e2686421bd271237191a5865046,8.0,8.0
3e8d4c3c7e14517d3f2f93e43f03f7a72318109e4890a5e7160792cf126f1622,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,4.0,4.0
5359de721605a74a407da7d2bd87bea802f83c49964864d114d6bfe2ef7e58d3,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,1.0,1.0
9546d207665f849e2fc237188ed61549c391f9d007bed6907b3582665f3f2dcc,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,1.0,1.0
d57991831b31afc5a8c92bd54ff2eacf272a27f468a44da540d57c07bc42e182,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,2.0,2.0
69d4fb863db3f994bab2f4d3cd1571f7ddde948d1472c8fdaa817c41d59a8705,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,1.0,1.0
ad69950970772206712390455f34ddd240f0b92fa52603bc55c4822a75f7b79a,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,1.0,1.0
b4f508cc9a361392c70c820d27c7948c7ae8c93dff0c293e18430a39cedbd4cc,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,1.0,1.0
92288a16a3546243cfe3fa0198cdb03b2b0feea557cb0423d64b872f9c8b041c,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,2.0,2.0
3bd026154cd0dc6f09b9f3f83d7ba403e4d4a3185c59257288183d356bdccb96,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,2.0,2.0
0cdb4a863d8a0bd85725f7342cd75fd220d362ad41edf348df41339b331a3ff0,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,1.0,1.0
377cd7cac0e4d28e03cdaf821ea5e8d3f0391aded052a4e18831b6527510420b,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,5.0,5.0
55a4bfc3f7c88477fcdc23193c2195206139d7d8b951ba8236c72939d72cdab2,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,1.0,1.0
f14e830a27a264664edb8fbe2809dac18c82066dc70652752f006bdba1d1822b,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,3.0,3.0
9763cf8a44a4410f5645b8fc1349fcad9f8fa048a480025b26ac9bef6c2e340c,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,1.0,1.0
fb6e94ddc903a893f993abfb9b478861705f09f73e43cc3634242223353594c8,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,3.0,3.0
1189cdb6afaa5f5674ab710640b65066322bee95dc14931aeefec010fd8861f2,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,1.0,1.0
0f0cfb3d3df47795644b9a6e4d817e126eedbaf86c57c3f335188552f5d88305,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,2.0,2.0
0413f9892f242cddf304f67974b9ee39736f00e0ecaeeeb2e932fc77c2ad0c49,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,2.0,2.0
6a0f5960543a3ef9b4c48bad11b026f7a607514023b7bf9f7377f96e5b40a279,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,2.0,2.0
8f860ced0f7613a2aca4e5f3a449adee74475dc9066e6273f9138b94968c9f06,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,1.0,1.0
65235e98a4156f2d2f3bd61f31d3dff3b4a7018fd8474d98b3ca226640be0ffe,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,7.0,7.0
4a0f33ce06d01fc83b0e72e326556646837aadea2bae6086053cfcf23d5e970c,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,3.0,3.0
982edbaf455afc42f1c1dc9308cbc2c15245716445ffd30264601beccc3d0ab5,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,8.0,8.0
20525452eea1ffd76e49775063caa08227a82ade8097c66d2289b928cca5bd4d,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,8.0,8.0
e67e049324929b6c74322e20a49a0274fdcc646b74e5c9681469bbd6bb755d92,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,6.0,6.0
02550d11ed1fa52938e9ad56a80bdeecdeb60bd863bc034e7abdcc505a57218b,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,6.0,6.0
49c009c62e3c4c5b720a0612887c67962b499ec43e3b582b224efe00ed3ab43d,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,6.0,6.0
5e6d8435febc996920f19f34c791c35d2765eac0eab5008b4b9bc4021013fba8,4ecc3b9cca0bdc5f90c1061b29023e81c43d12b8703fcecf683cafdd499c73f9,5.0,5.0
